gender,age,state,number_of_referrals,tenure_in_months,phone_service,multiple_lines,internet_service,internet_type,online_security,online_backup,device_protection_plan,premium_support,streaming_tv,streaming_movies,streaming_music,unlimited_data,paperless_billing,monthly_charge,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue,customer_status,value_deal_Deal 1,value_deal_Deal 2,value_deal_Deal 3,value_deal_Deal 4,value_deal_Deal 5,value_deal_No Deal,contract_Month-to-Month,contract_One Year,contract_Two Year,payment_method_Bank Withdrawal,payment_method_Credit Card,payment_method_Mailed Check
0,0.1363636363636364,16,0.8666666666666667,0.3142857142857143,1,1,0,2,1,1,1.0,0.0,1,1,1,1,1,0.9145631067961164,0.750281422641967,0.0,0.0,0.7313155989866088,0.7598639666306731,1,False,True,False,False,False,False,False,True,False,True,False,False
0,0.4545454545454546,22,0.3333333333333333,0.48571428571428565,1,0,0,0,0,0,0.0,1.0,1,0,0,1,1,0.542135922330097,0.08132104117718371,0.0,0.0,0.03257328990228013,0.06854780363486114,0,False,False,False,True,False,False,False,True,False,True,False,False
0,0.03030303030303033,19,0.9333333333333333,0.0,1,0,0,1,1,1,1.0,0.0,0,0,0,1,0,0.5545631067961164,0.41734833484387546,0.0,0.0,0.5245656894679697,0.45751508252417844,1,False,True,False,False,False,False,False,False,True,True,False,False
0,0.3787878787878788,7,0.6,0.22857142857142854,1,1,0,0,0,1,0.0,1.0,0,0,0,1,0,0.5541747572815534,0.3632343687762301,0.0,0.0,0.6564988237423092,0.45733943688006495,1,False,False,False,False,False,True,True,False,False,True,False,False
0,0.5757575757575758,3,0.3333333333333333,0.08571428571428572,1,1,0,1,0,0,1.0,1.0,1,0,0,1,1,0.6135922330097087,0.12521720055187704,0.6792414766996168,0.0,0.026389454397394138,0.09570262021480627,1,False,False,False,False,False,True,True,False,False,False,True,False
0,0.8787878787878789,6,0.13333333333333333,0.9428571428571428,1,0,0,2,0,0,0.0,0.0,1,0,0,1,1,0.7056310679611649,0.08407465348935214,0.0,0.0,0.11029112377850163,0.09353214189826103,0,False,False,False,False,False,True,True,False,False,True,False,False
1,0.6363636363636365,3,0.6,0.34285714285714286,1,0,0,2,0,1,1.0,0.0,1,0,0,1,1,0.7867961165048543,0.4737021365029702,0.0,0.0,0.15516987875497648,0.389070157052298,1,False,True,False,False,False,False,False,True,False,True,False,False
1,0.43939393939393945,9,0.6666666666666666,0.8285714285714285,0,0,0,1,1,1,1.0,1.0,0,1,1,0,1,0.5029126213592233,0.2684339046453498,0.0,80.0,0.0,0.2011560829013984,1,False,False,False,False,False,True,False,True,False,True,False,False
1,0.5606060606060607,6,0.06666666666666667,0.05714285714285715,1,1,0,2,0,1,0.0,0.0,0,1,1,1,1,0.7794174757281552,0.5300674837063507,0.0,0.0,0.1328125,0.4232901105647509,1,False,False,False,False,False,True,False,True,False,False,True,False
0,0.0757575757575758,14,0.13333333333333333,0.08571428571428572,1,0,0,0,1,0,0.0,1.0,0,0,0,1,0,0.5021359223300971,0.2921311342919984,0.0,0.0,0.5752493892508144,0.3817950817546832,1,False,False,False,False,False,True,False,False,True,True,False,False
0,0.6212121212121212,8,0.0,0.39999999999999997,1,1,0,2,0,1,0.0,0.0,1,1,1,1,1,0.8679611650485436,0.49068563214741356,0.0,0.0,0.22314400108577634,0.42148096043038197,0,False,False,False,False,False,True,True,False,False,True,False,False
1,0.7878787878787878,6,0.0,0.42857142857142855,1,0,0,2,0,0,0.0,0.0,1,1,0,1,1,0.7728155339805824,0.05244563491834415,0.0,0.0,0.06463762214983713,0.057114108610902235,0,False,False,False,False,False,True,True,False,False,True,False,False
0,0.3030303030303031,10,0.26666666666666666,0.9428571428571428,1,0,0,2,1,1,1.0,1.0,1,1,1,1,0,0.9300970873786407,0.7027484168172399,0.0,0.0,0.6426608306188926,0.6992043252321658,0,False,False,False,False,False,True,False,False,True,True,False,False
0,0.9696969696969697,20,0.4,0.14285714285714285,1,1,0,2,0,1,1.0,0.0,0,1,0,1,1,0.8097087378640776,0.6994233000629233,0.0,0.0,0.4221860296778864,0.6315774066171569,1,False,True,False,False,False,False,False,False,True,True,False,False
0,0.5303030303030304,3,0.06666666666666667,0.5428571428571428,0,0,0,1,1,1,0.0,1.0,0,0,0,0,0,0.39029126213592236,0.04479671182898741,0.3623159168852128,30.0,0.0,0.03345965879579019,1,False,False,False,True,False,False,False,True,False,False,True,False
0,0.28787878787878796,13,0.8,0.22857142857142854,1,0,0,1,0,0,0.0,1.0,0,0,0,1,0,0.46757281553398056,0.20687883528549247,0.0,0.0,0.39098692544335867,0.2655285386533332,1,False,False,False,False,False,True,True,False,False,True,False,False
0,0.9242424242424243,8,0.4666666666666667,0.34285714285714286,1,0,0,2,0,0,0.0,0.0,0,1,0,1,1,0.6951456310679611,0.3049813250821177,0.0,0.0,0.4399203764024611,0.3510729857835761,1,False,False,False,False,False,True,False,False,True,True,False,False
0,0.5151515151515151,5,0.26666666666666666,0.45714285714285713,1,1,0,2,0,1,0.0,1.0,0,1,1,1,1,0.803883495145631,0.03911053126822032,0.0,0.0,0.008358215707564242,0.03080573675401831,0,False,False,False,False,True,False,True,False,False,True,False,False
0,0.25757575757575757,17,0.6666666666666666,0.9999999999999999,1,1,0,2,0,1,1.0,0.0,1,0,0,0,1,0.8135922330097086,0.5886264843240373,0.0,70.0,0.574867671009772,0.6023307340566031,1,False,True,False,False,False,False,False,True,False,True,False,False
0,0.8181818181818181,18,1.0,0.1714285714285714,1,0,0,2,0,0,0.0,0.0,0,0,0,1,0,0.625631067961165,0.3793634941435227,0.5444825499293927,0.0,0.3581506740861383,0.37851301743324833,0,False,False,False,False,False,True,True,False,False,True,False,False
1,0.6060606060606061,22,0.9333333333333333,0.34285714285714286,0,0,0,1,0,0,0.0,0.0,0,1,1,1,1,0.3514563106796116,0.0013623742257269362,0.0,0.0,0.0,0.0009869612383519755,0,False,False,False,False,False,True,True,False,False,True,False,False
1,0.39393939393939403,10,0.6666666666666666,0.02857142857142857,1,1,0,2,1,1,1.0,1.0,1,1,1,1,0,0.9774757281553397,0.7555923730134448,0.0,0.0,0.6469869706840391,0.738766415549156,1,False,True,False,False,False,False,False,False,True,False,True,False
0,0.40909090909090917,7,0.9333333333333333,0.11428571428571428,1,0,0,1,0,0,0.0,0.0,1,0,0,1,0,0.5075728155339806,0.04921865529045704,0.0,0.0,0.10438721498371337,0.06653456999018893,0,False,False,False,False,True,False,True,False,False,True,False,False
0,0.8787878787878789,1,0.13333333333333333,0.39999999999999997,1,1,0,2,0,0,1.0,0.0,1,1,0,1,1,0.8454368932038834,0.5243351209684403,0.0,0.0,0.05462812160694897,0.39600983281043906,1,False,False,False,False,False,True,False,True,False,True,False,False
0,0.25757575757575757,19,0.5333333333333333,0.39999999999999997,1,0,0,1,1,0,0.0,0.0,1,0,0,1,1,0.542135922330097,0.40844672019950706,0.0,0.0,0.25855048859934854,0.37237712959888386,1,False,True,False,False,False,False,False,True,False,False,True,False
1,0.6818181818181819,16,0.13333333333333333,0.48571428571428565,1,0,0,2,0,0,0.0,0.0,1,1,1,1,1,0.774757281553398,0.22114912802276787,0.0,0.0,0.1392168838219327,0.20139111350137884,1,False,False,False,False,False,True,True,False,False,True,False,False
0,0.6060606060606061,17,0.13333333333333333,0.19999999999999998,1,0,0,2,0,0,0.0,0.0,1,0,0,1,1,0.6955339805825241,0.006477050344345861,0.0,0.0,0.0011423271806007963,0.005030156684278628,0,False,False,False,False,False,True,True,False,False,True,False,False
0,0.5,10,0.7333333333333333,0.08571428571428572,1,1,0,2,0,0,0.0,0.0,0,1,1,1,1,0.7370873786407767,0.2878015551848153,0.9489610651603793,0.0,0.07781679786463988,0.22757987903869975,1,False,False,False,False,False,True,True,False,False,True,False,False
0,0.19696969696969702,18,0.6,0.5428571428571428,1,0,0,1,0,0,0.0,0.0,0,0,0,1,1,0.4306796116504854,0.044831348461844875,0.0,0.0,0.01151375316684763,0.03588356868455631,1,False,False,False,False,True,False,True,False,False,True,False,False
0,0.9848484848484849,1,0.8,0.45714285714285713,1,1,0,0,1,0,0.0,1.0,0,1,1,1,1,0.6217475728155339,0.35086909084611523,0.0,0.0,0.23488395765472314,0.3236647376314101,1,False,True,False,False,False,False,False,False,True,True,False,False
0,0.8333333333333335,14,1.0,0.34285714285714286,0,0,0,0,0,0,0.0,0.0,0,0,0,1,1,0.27339805825242713,0.0002020470250018759,0.0,0.0,0.0,0.00014637137009457235,0,False,False,False,False,False,True,True,False,False,True,False,False
1,0.7424242424242424,20,0.26666666666666666,0.45714285714285713,1,1,0,2,0,1,1.0,0.0,0,1,1,0,1,0.8225242718446601,0.31424085159934656,0.0,50.0,0.2901115182772349,0.3176484561166086,0,False,False,True,False,False,False,True,False,False,True,False,False
1,0.39393939393939403,3,0.8,0.7714285714285714,1,1,0,1,1,1,1.0,1.0,1,1,1,1,0,0.7755339805825242,0.7550150957991538,0.25317732499495665,0.0,0.5488599348534202,0.7082718225075673,1,False,False,False,False,False,True,False,False,True,False,True,False
1,0.8636363636363638,16,0.26666666666666666,0.39999999999999997,1,1,0,2,1,1,1.0,1.0,1,1,0,1,1,0.9681553398058252,0.9594924578731956,0.0,0.0,0.09344462540716614,0.7227383323198858,1,True,False,False,False,False,False,False,False,True,True,False,False
0,0.12121212121212122,14,0.13333333333333333,0.7428571428571428,1,1,0,2,0,1,1.0,0.0,1,1,1,0,1,0.9071844660194174,0.6321589590537273,0.0,140.0,0.42396172638436486,0.5950832602173489,1,False,True,False,False,False,False,False,True,False,True,False,False
1,0.6515151515151516,1,0.8,0.5428571428571428,1,0,0,2,0,0,1.0,0.0,1,0,0,1,0,0.7413592233009708,0.2616739884660013,0.0,0.0,0.025176438653637355,0.19701502773946566,1,False,False,False,False,False,True,True,False,False,True,False,False
0,0.9090909090909092,16,0.3333333333333333,0.2571428571428571,1,0,0,2,0,1,1.0,0.0,1,0,0,1,1,0.7700970873786408,0.17011782227943686,0.0,0.0,0.14598319308722402,0.1664234113897,0,False,False,False,True,False,False,True,False,False,True,False,False
0,0.0757575757575758,8,0.6,0.14285714285714285,1,0,0,0,1,0,0.0,0.0,0,0,0,1,1,0.45514563106796113,0.0029037043878841064,0.0,0.0,0.001849212812160695,0.002650576410455432,0,False,False,False,False,True,False,True,False,False,False,True,False
1,0.12121212121212122,20,0.4666666666666667,0.6571428571428571,1,1,0,1,0,0,1.0,1.0,0,0,0,1,1,0.5409708737864077,0.09740398436733307,0.6586645148275165,0.0,0.10331840390879479,0.09839501701671728,1,False,False,False,True,False,False,True,False,False,True,False,False
0,0.6818181818181819,1,0.3333333333333333,0.6,1,0,0,1,0,1,0.0,1.0,0,0,0,0,1,0.4994174757281553,0.07285815721567655,0.0,130.0,0.12768051031487515,0.10142364976593127,1,False,False,False,True,False,False,True,False,False,True,False,False
0,0.5909090909090909,17,0.6,0.2857142857142857,1,0,0,1,0,0,0.0,0.0,0,0,0,1,0,0.43495145631067955,0.022889041546641117,0.0,0.0,0.03377499547593196,0.02657267673088327,0,False,False,False,False,False,True,True,False,False,False,False,True
0,0.6363636363636365,22,0.2,0.5714285714285714,1,1,0,2,1,1,0.0,0.0,0,1,1,1,1,0.8264077669902913,0.5643000225138115,0.0,0.0,0.5047163409337677,0.5581014880531687,1,False,True,False,False,False,False,False,True,False,False,True,False
1,0.21212121212121215,16,0.13333333333333333,0.14285714285714285,1,1,0,0,1,1,1.0,1.0,0,0,0,1,0,0.6027184466019416,0.22822654666997644,0.0,0.0,0.4075054288816504,0.2858800139512826,1,False,False,True,False,False,False,True,False,False,True,False,False
1,0.6060606060606061,18,0.5333333333333333,0.22857142857142854,1,1,0,2,1,0,0.0,0.0,0,0,0,0,0,0.7025242718446602,0.659729718808269,0.0,130.0,0.12683224755700326,0.5263271910330389,1,False,False,False,False,False,True,False,False,True,True,False,False
1,0.5,10,1.0,0.9142857142857143,0,0,0,1,1,0,1.0,1.0,1,0,0,1,0,0.45747572815533977,0.40450391682589903,0.694775065563849,0.0,0.0,0.29015907640501876,1,False,False,False,False,False,True,False,False,True,False,False,True
0,0.2272727272727273,3,0.6,0.39999999999999997,1,0,0,2,0,0,1.0,1.0,0,1,1,1,1,0.7704854368932038,0.27249216346181604,0.0,0.0,0.30247353420195444,0.2868786848992421,1,False,False,True,False,False,False,True,False,False,True,False,False
0,0.21212121212121215,18,0.8666666666666667,0.7142857142857143,1,0,0,2,0,0,0.0,0.0,0,0,1,1,1,0.6178640776699028,0.00532249591576371,0.0,0.0,0.013976542707202317,0.007990203991505443,0,False,False,False,False,True,False,True,False,False,True,False,False
1,0.2727272727272727,7,0.6,0.45714285714285713,1,0,0,0,1,0,1.0,0.0,0,0,0,1,1,0.5099029126213592,0.18823855403603368,0.0,0.0,0.39919245385450597,0.2544519897724051,1,False,False,True,False,False,False,False,False,True,False,False,True
0,0.33333333333333337,12,0.4666666666666667,0.2857142857142857,1,1,0,2,1,1,1.0,1.0,0,0,0,1,0,0.8120388349514562,0.699117343139349,0.0,0.0,0.3589423859934854,0.6126478246286976,1,False,True,False,False,False,False,False,False,True,False,True,False
1,0.04545454545454547,10,0.4666666666666667,0.02857142857142857,1,1,0,2,0,0,1.0,0.0,1,0,0,1,1,0.7697087378640776,0.6220970172086339,0.0,0.0,0.6617863282663772,0.6464345188856705,1,False,True,False,False,False,False,False,False,True,False,True,False
1,0.4242424242424243,10,0.3333333333333333,0.0,1,1,0,2,0,1,1.0,0.0,1,1,1,1,1,0.9145631067961164,0.5610384062530669,0.0,0.0,0.37930069218241047,0.5186397666756719,1,False,True,False,False,False,False,True,False,False,True,False,False
0,0.7424242424242424,5,0.5333333333333333,0.02857142857142857,1,1,0,2,0,0,0.0,0.0,0,0,0,1,1,0.6539805825242718,0.00585936372505441,0.0,0.0,0.013840820665942817,0.008338986056245081,0,False,False,False,False,True,False,True,False,False,True,False,False
0,0.5757575757575758,13,0.06666666666666667,0.14285714285714285,1,0,0,0,0,0,1.0,0.0,0,0,0,1,1,0.4733980582524272,0.29870632176277373,0.0,0.0,0.1474733079985523,0.26001912028297347,1,False,True,False,False,False,False,False,True,False,True,False,False
0,0.5909090909090909,6,0.6,0.05714285714285715,0,0,0,1,1,0,1.0,1.0,1,1,1,1,1,0.530873786407767,0.48385066993020726,0.0,0.0,0.0,0.3505217930241914,1,True,False,False,False,False,False,False,False,True,True,False,False
1,0.12121212121212122,18,0.4,0.02857142857142857,1,1,0,1,0,1,0.0,1.0,1,0,0,1,1,0.61126213592233,0.1608005680407789,0.0,0.0,0.18379026420557365,0.17085720929182185,1,False,False,False,False,False,True,False,True,False,True,False,False
1,0.6666666666666667,7,0.2,0.6285714285714286,1,1,0,2,1,1,0.0,1.0,1,1,1,1,1,0.9316504854368931,0.903894889364822,0.0,0.0,0.8302117263843648,0.9004022285250198,1,True,False,False,False,False,False,False,False,True,False,True,False
1,0.0757575757575758,18,0.6,0.22857142857142854,1,1,0,2,0,1,0.0,1.0,1,1,1,1,0,0.8831067961165048,0.5827728933711259,0.7385515432721403,0.0,0.48266150922909884,0.5618979431895074,0,False,True,False,False,False,False,True,False,False,True,False,False
0,0.8484848484848486,22,0.4,0.05714285714285715,1,1,0,2,0,0,0.0,0.0,1,0,0,1,0,0.7405825242718446,0.22376996657564932,0.0,0.0,0.25000565508505246,0.23606189083372298,1,False,False,False,True,False,False,False,False,True,True,False,False
0,0.8787878787878789,16,0.5333333333333333,0.19999999999999998,1,0,0,2,0,0,0.0,0.0,0,0,0,1,1,0.6225242718446602,0.0053917691814786405,0.0,0.0,0.013563721498371336,0.007918272918201824,0,False,False,False,False,False,True,True,False,False,True,False,False
0,0.04545454545454547,10,0.5333333333333333,0.0,1,0,0,1,1,0,0.0,0.0,0,0,0,1,1,0.4683495145631068,0.038290797623926995,0.0,0.0,0.06579125950054289,0.04720100302026867,1,False,False,False,False,False,True,True,False,False,True,False,False
0,0.3484848484848485,20,0.5333333333333333,0.05714285714285715,1,0,0,1,1,0,0.0,0.0,1,0,0,1,1,0.5436893203883495,0.05360596211906921,0.0,0.0,0.1058179515019906,0.07013614210234453,1,False,False,False,False,False,True,True,False,False,True,False,False
1,0.0757575757575758,1,0.6666666666666666,0.0,1,1,0,1,1,1,1.0,0.0,0,0,0,0,0,0.5829126213592232,0.16211098731721962,0.0,10.0,0.2723375859572928,0.19883588758344214,1,False,False,False,True,False,False,True,False,False,False,True,False
0,0.4545454545454546,10,0.3333333333333333,0.39999999999999997,0,0,0,1,0,0,1.0,0.0,1,1,1,1,1,0.46873786407766993,0.1447868981163445,0.0,0.0,0.0,0.10488972380977075,1,False,False,False,False,False,True,True,False,False,False,True,False
0,0.2272727272727273,14,0.6,0.9714285714285714,1,0,0,2,0,0,0.0,0.0,0,0,0,1,1,0.6213592233009708,0.005374450865049908,0.0,0.0,0.010970865001809627,0.007138740821469586,0,False,False,False,False,False,True,True,False,False,True,False,False
0,0.06060606060606066,19,1.0,0.22857142857142854,1,0,0,2,0,0,1.0,0.0,1,1,1,1,1,0.8062135922330096,0.33670848077955523,0.0,0.0,0.3216018593919653,0.3390579873183845,1,False,False,False,False,False,True,False,True,False,True,False,False
1,0.6666666666666667,7,0.7333333333333333,0.9714285714285714,0,0,0,0,0,1,0.0,0.0,1,0,0,1,1,0.3829126213592232,0.18633931200101606,0.0,0.0,0.0,0.134992041579506,0,False,False,False,False,False,True,True,False,False,True,False,False
0,0.03030303030303033,6,0.4666666666666667,0.2571428571428571,0,0,0,0,1,1,1.0,1.0,1,1,1,1,0,0.596504854368932,0.5386804597435735,0.0,0.0,0.0,0.3902428008287128,1,False,False,False,False,False,True,False,True,False,True,False,False
0,0.40909090909090917,1,0.5333333333333333,0.8285714285714285,1,0,0,0,1,1,1.0,1.0,0,1,1,0,1,0.6644660194174756,0.3067304750414197,0.0,100.0,0.32573289902280134,0.3269267281649463,1,False,False,False,False,False,True,False,True,False,False,True,False
0,0.9696969696969697,13,0.4,0.34285714285714286,1,1,0,2,0,0,1.0,0.0,1,1,0,1,1,0.8419417475728155,0.48079110069446457,0.0,0.0,0.48759839847991315,0.492540496776066,0,False,True,False,False,False,False,True,False,False,True,False,False
1,0.33333333333333337,7,0.06666666666666667,0.6857142857142857,1,1,0,2,0,0,0.0,0.0,0,0,0,1,1,0.6551456310679611,0.09360550029729779,0.0,0.0,0.028428112558812887,0.0762210090591332,0,False,False,False,True,False,False,True,False,False,True,False,False
1,0.36363636363636365,10,0.4,0.9999999999999999,1,1,0,2,1,0,0.0,0.0,0,0,0,1,1,0.6974757281553398,0.5199420413676853,0.0,0.0,0.372438246471227,0.48683786819718144,1,False,False,False,False,False,True,True,False,False,True,False,False
1,0.6515151515151516,10,0.4666666666666667,0.11428571428571428,1,0,0,2,1,0,0.0,1.0,0,0,0,1,0,0.7056310679611649,0.09732893832947523,0.47851523098648374,0.0,0.061957111834962005,0.08685258897497383,0,False,False,False,False,False,True,True,False,False,True,False,False
1,0.19696969696969702,20,0.9333333333333333,0.0,1,1,0,2,0,0,1.0,1.0,1,1,1,1,1,0.8885436893203883,0.025325151390949454,0.9166834779100261,0.0,0.006509002895403547,0.016471379378699535,0,False,False,False,False,True,False,True,False,False,True,False,False
1,0.09090909090909094,19,0.7333333333333333,0.3142857142857143,1,0,0,1,1,0,0.0,1.0,0,0,0,1,1,0.501747572815534,0.06862671523492297,0.0,0.0,0.003607944263481723,0.0507833377523547,1,False,False,False,True,False,False,False,True,False,False,False,True
1,0.7727272727272727,17,0.9333333333333333,0.8285714285714285,1,1,0,2,0,1,0.0,0.0,1,0,0,0,1,0.7763106796116505,0.7065526736594181,0.1369780108936857,110.0,0.3187941096634094,0.6147907014868822,0,False,False,False,False,False,True,True,False,False,True,False,False
0,0.7727272727272727,10,0.5333333333333333,0.45714285714285713,1,1,0,2,1,0,1.0,1.0,1,1,0,1,1,0.9444660194174757,0.8169107587154429,0.0,0.0,0.2955121245023525,0.6792191965633675,1,False,True,False,False,False,False,False,False,True,True,False,False
1,0.9696969696969697,1,0.6666666666666666,0.11428571428571428,1,1,0,2,0,0,1.0,0.0,1,0,0,1,0,0.7829126213592232,0.22254613888135227,0.0,0.0,0.026974755700325734,0.1692011217901804,0,False,False,False,False,False,True,True,False,False,True,False,False
1,0.3484848484848485,22,0.6,0.34285714285714286,1,0,0,2,0,0,0.0,0.0,1,1,1,1,0,0.7708737864077669,0.21756423652202028,0.0,0.0,0.11203288997466523,0.1907528423229053,0,False,False,False,False,False,True,True,False,False,True,False,False
1,0.3484848484848485,11,0.06666666666666667,0.9999999999999999,1,1,0,1,1,1,1.0,1.0,1,1,1,1,1,0.7813592233009707,0.6689488359204975,0.0,0.0,0.6695620702135361,0.6826760701210867,1,False,False,False,False,False,True,False,False,True,False,False,True
0,0.0,12,1.0,0.1714285714285714,1,0,0,1,0,1,0.0,0.0,1,0,0,1,1,0.5328155339805825,0.254123202503074,0.0,0.0,0.5311906216069491,0.3412276292271006,1,False,False,True,False,False,False,False,True,False,False,True,False
0,0.5757575757575758,8,0.8,0.19999999999999998,1,1,0,2,0,1,1.0,0.0,1,1,1,1,1,0.9017475728155339,0.5841294948247099,0.0,0.0,0.3356406080347448,0.5224529499685928,0,False,False,False,False,False,True,False,True,False,False,True,False
1,0.33333333333333337,17,0.8666666666666667,0.34285714285714286,1,0,0,2,0,1,1.0,0.0,1,0,0,1,1,0.7720388349514563,0.2283766387456921,0.0,0.0,0.24621109301483896,0.23827669876521115,0,False,False,False,True,False,False,True,False,False,True,False,False
0,0.015151515151515194,20,0.5333333333333333,0.2571428571428571,1,1,0,1,1,1,1.0,0.0,0,0,0,1,0,0.5774757281553398,0.17724719587593163,0.0,0.0,0.3158251900108578,0.22182873880572673,1,False,False,True,False,False,False,False,False,True,True,False,False
1,0.8181818181818181,20,0.4,0.3142857142857143,1,0,0,2,0,1,0.0,0.0,0,0,0,0,1,0.6434951456310679,0.0768009605892846,0.0,30.0,0.015438382193268188,0.06271385902680604,0,False,False,False,False,False,True,True,False,False,True,False,False
0,0.48484848484848486,1,0.0,0.0,1,0,0,1,1,0,1.0,0.0,0,1,1,1,1,0.5957281553398058,0.06414127127988133,0.0,0.0,0.09303745928338764,0.07398780015540457,1,False,False,False,False,False,True,True,False,False,True,False,False
0,0.6818181818181819,12,0.4666666666666667,0.22857142857142854,1,0,0,2,0,0,0.0,0.0,0,1,1,1,0,0.702135922330097,0.33646025157741005,0.0,0.0,0.5021376221498371,0.3922819631160875,1,False,False,False,False,False,True,True,False,False,True,False,False
0,0.5151515151515151,10,0.8,0.8285714285714285,1,0,0,2,0,0,0.0,0.0,0,0,0,1,0,0.6252427184466018,0.005432178586479014,0.0,0.0,0.011703198516105684,0.007397190840665145,0,False,False,False,False,False,True,True,False,False,True,False,False
0,0.3787878787878788,13,0.13333333333333333,0.8285714285714285,1,0,0,2,0,1,1.0,0.0,0,0,0,1,1,0.6932038834951456,0.12563861291830955,0.9733709905184587,0.0,0.12328650922909881,0.12345128635342079,0,False,False,False,False,False,True,True,False,False,True,False,False
0,0.40909090909090917,17,0.8666666666666667,0.9142857142857143,1,0,0,1,0,0,0.0,0.0,0,0,0,1,0,0.4252427184466019,0.03581427837461828,0.0,0.0,0.05680532935215346,0.04274880414590632,1,False,False,False,False,True,False,True,False,False,True,False,False
0,0.21212121212121215,9,0.3333333333333333,0.39999999999999997,1,1,0,1,0,0,1.0,1.0,0,1,1,1,1,0.6104854368932038,0.3294636517402022,0.0,0.0,0.4281266965255158,0.3653203567446673,1,False,False,False,False,False,True,False,True,False,True,False,False
0,0.7878787878787878,20,0.7333333333333333,0.1714285714285714,0,0,0,1,0,0,1.0,0.0,1,1,0,1,1,0.4664077669902912,0.3140388045743447,0.0,0.0,0.0,0.22750292951842144,1,False,False,False,False,False,True,False,True,False,True,False,False
0,0.6363636363636365,7,0.3333333333333333,0.9714285714285714,1,1,0,2,0,0,0.0,0.0,1,0,0,0,1,0.7495145631067961,0.06454536532988508,0.0,20.0,0.04475151556279407,0.06167002205607445,0,False,False,False,False,False,True,True,False,False,True,False,False
1,0.0757575757575758,7,0.6666666666666666,0.2857142857142857,0,0,0,1,1,0,1.0,1.0,0,0,0,1,0,0.39067961165048537,0.20451199870689907,0.0,0.0,0.0,0.1481571008097264,1,False,True,False,False,False,False,False,True,False,True,False,False
0,0.18181818181818188,12,0.0,0.8571428571428571,1,0,0,2,1,1,0.0,1.0,0,1,1,1,0,0.8163106796116504,0.7689274766635688,0.0,0.0,0.17862151646760768,0.6098809875299956,1,True,False,False,False,False,False,False,False,True,True,False,False
1,0.3787878787878788,1,0.5333333333333333,0.7142857142857143,1,0,0,2,0,1,0.0,0.0,1,1,1,1,1,0.7988349514563106,0.6097894669999482,0.0,0.0,0.7821039178429244,0.6731092373717055,1,False,False,False,False,False,True,True,False,False,True,False,False
1,0.9545454545454546,20,0.6666666666666666,0.9999999999999999,1,1,0,2,0,1,0.0,0.0,1,1,0,1,1,0.8590291262135922,0.3748607318720523,0.0,0.0,0.41149226384364823,0.39328732532668,1,False,False,False,False,False,True,True,False,False,True,False,False
0,0.43939393939393945,8,0.2,0.7714285714285714,1,0,0,2,0,0,0.0,0.0,1,1,1,1,0,0.774368932038835,0.5691376055695706,0.8404276780310671,0.0,0.06001176257690916,0.4265746841096731,1,False,False,False,False,False,True,True,False,False,False,True,False
1,0.12121212121212122,22,0.8666666666666667,0.7428571428571428,0,0,0,0,0,1,0.0,0.0,1,1,1,1,0,0.4633009708737864,0.2755286416089871,0.0,0.0,0.0,0.19960454637839592,1,False,False,False,False,False,True,False,False,True,False,True,False
0,0.4545454545454546,20,0.8666666666666667,0.1714285714285714,1,1,0,2,1,1,0.0,1.0,1,1,1,0,0,0.9339805825242717,0.837733147834922,0.0,30.0,0.9386762576909158,0.8870657056898316,1,False,False,False,False,False,True,False,False,True,False,True,False
0,0.2727272727272727,22,0.6,0.34285714285714286,1,1,0,2,1,0,1.0,1.0,1,0,0,1,1,0.8403883495145631,0.8073164114139252,0.0,0.0,0.5187296416938111,0.7382980271648534,1,False,False,False,False,False,True,False,False,True,True,False,False
0,0.6060606060606061,20,0.7333333333333333,0.08571428571428572,1,1,0,2,1,1,1.0,1.0,1,1,1,1,0,0.9576699029126212,0.5782932221882271,0.0,0.0,0.426760993485342,0.5451789870933907,1,False,True,False,False,False,False,False,True,False,False,False,True
0,0.6060606060606061,6,0.4,0.2857142857142857,1,1,0,0,1,1,1.0,1.0,1,1,1,1,1,0.7813592233009707,0.7410392144411669,0.0,0.0,0.7119299674267102,0.7474341098822421,1,False,False,False,False,False,True,False,False,True,False,True,False
1,0.3484848484848485,18,0.8,0.14285714285714285,1,0,0,2,0,1,1.0,0.0,1,1,1,1,1,0.8547572815533979,0.2386233092993587,0.0,0.0,0.056296371697430334,0.18952164999845264,1,False,False,False,False,False,True,False,True,False,False,True,False
1,0.5909090909090909,22,0.13333333333333333,0.14285714285714285,1,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0.4652427184466019,0.16377354569437794,0.0,100.0,0.047163409337676446,0.14095981144021902,1,False,False,False,False,False,True,True,False,False,True,False,False
1,0.6818181818181819,12,0.8666666666666667,0.9428571428571428,1,0,0,1,1,1,1.0,0.0,1,1,1,1,0,0.6928155339805825,0.46099626501642366,0.0,0.0,0.2430442453854506,0.40585937140606004,1,False,False,False,False,False,True,False,False,True,True,False,False
1,0.2272727272727273,16,0.8666666666666667,0.45714285714285713,1,1,0,2,0,1,1.0,0.0,0,1,1,1,1,0.0233009708737864,0.11523607751678436,0.0,0.0,0.0747319489685125,0.10558812434707913,1,False,False,False,False,False,True,True,False,False,True,False,False
